,Internship_ID,Student_ID,Is_Shortlisted
68043,7159,7689057,0
68044,9163,7703886,0
68045,9815,7699059,0
68046,6188,7688881,0
68047,7523,78658915,0
68048,10632,7699382,0
68049,11378,7691581,0
68050,7238,7675267,0
68051,10761,7680485,0
68052,7523,7695306,0
68053,6188,7661004,0
68054,8571,7660523,0
68055,9860,78663540,0
68056,7799,7666106,0
68057,5783,7683554,0
68058,6514,7699378,0
68059,6438,7675070,0
68060,8655,78664372,0
68061,9924,78664811,0
68062,5054,7698975,0
68063,10756,7708465,0
68064,7265,7655834,0
68065,5237,78664397,0
68066,9961,7699592,0
68067,7089,7666162,0
68068,6538,7710074,0
68069,5099,7685417,0
68070,9228,7690719,0
68071,7894,7662345,0
68072,9850,7684240,0
68073,7089,7677072,0
68074,8635,7677173,0
68075,8275,78665411,0
68076,9855,7703866,0
68077,9226,7704360,0
68078,6592,78655053,0
68079,7203,78661919,0
68080,9852,7696714,0
68081,8490,7679743,0
68082,8668,7690838,0
68083,8584,7685686,0
68084,10458,78655708,0
68085,7151,7707016,0
68086,10641,78664520,0
68087,8366,7655394,0
68088,7232,7665041,0
68089,9166,7668805,0
68090,11441,7666563,0
68091,5229,7695081,0
68092,5908,7667433,0
68093,10683,7657969,0
68094,9284,78659627,0
68095,9284,7686507,0
68096,5230,78661044,0
68097,9183,7689422,0
68098,8662,7668053,0
68099,9850,7686499,0
68100,10327,7661179,0
68101,7799,7665771,0
68102,9082,7709993,0
68103,7549,7690898,0
68104,7232,7666317,0
68105,7799,7704283,0
68106,5150,78663062,0
68107,6622,7675463,0
68108,9993,78660113,0
68109,7978,78661352,0
68110,9197,7670620,0
68111,11401,7668530,0
68112,10461,78663122,0
68113,7749,7660134,0
68114,8594,7684050,0
68115,8661,78662159,0
68116,6188,7664583,0
68117,10004,7703675,0
68118,10659,7688943,0
68119,6638,78661272,0
68120,5033,7704695,0
68121,5187,7678417,0
68122,5850,7687211,0
68123,8527,7697069,0
68124,9845,7683265,0
68125,11408,7705314,0
68126,9850,78663581,0
68127,9920,78657450,0
68128,9963,7693559,0
68129,9197,7657085,0
68130,6188,7666262,0
68131,7250,7707355,0
68132,8661,7671981,0
68133,5251,78660121,0
68134,8557,78654420,0
68135,10029,7689069,0
68136,10428,7705453,0
68137,5097,7675462,0
68138,11397,7692253,0
68139,5761,7694593,0
68140,5146,7704949,0
68141,9334,7697376,0
68142,6439,7711266,0
68143,8595,78658581,0
68144,5114,7685239,0
68145,8605,78668686,0
68146,6274,7686923,0
68147,7141,7682892,0
68148,7211,78668026,0
68149,7144,7697035,0
68150,5133,7711081,0
68151,11256,7667944,0
68152,6188,7675420,0
68153,5788,78660791,0
68154,6637,7682293,0
68155,8617,7656857,1
68156,7882,7675170,0
68157,7108,78667956,0
68158,7108,7659909,0
68159,9341,7696582,0
68160,9309,7693228,0
68161,8703,7683197,0
68162,7790,7688969,0
68163,5166,7677707,0
68164,8527,7660498,0
68165,5833,78661252,0
68166,6602,7697231,0
68167,9166,7661987,0
68168,8275,7669196,0
68169,9935,7659420,0
68170,10689,7706094,0
68171,6221,7681169,0
68172,11372,7682353,0
68173,4879,7707405,0
68174,6492,7693674,0
68175,9284,78668422,0
68176,8549,78662084,0
68177,8521,7676008,0
68178,6646,7675811,0
68179,10548,7694596,0
68180,10461,78656298,0
68181,6520,7704168,0
68182,8584,78655466,0
68183,6438,7655595,0
68184,8327,78659771,0
68185,7563,7709720,0
68186,11332,7691438,1
68187,7733,7685918,1
68188,6278,7666793,0
68189,6492,7690888,0
68190,6593,7674926,0
68191,10408,7664959,0
68192,11418,7671996,0
68193,6662,78657874,0
68194,7904,7676792,0
68195,9284,7712196,0
68196,11398,7674689,0
68197,7963,7697929,0
68198,9112,78668750,0
68199,8658,7678137,0
68200,5880,7699613,0
68201,10628,7681268,0
68202,5229,7661474,0
68203,9935,78662028,0
68204,5632,7681445,0
68205,5529,7694972,0
68206,5908,7667539,0
68207,5146,7675171,0
68208,5914,78661804,0
68209,11355,7660485,0
68210,6922,7698192,0
68211,8349,7672444,0
68212,7194,7705787,0
68213,9319,7656522,0
68214,5838,7668925,0
68215,5250,7705406,0
68216,9553,7660846,0
68217,7269,7704939,0
68218,8627,7690817,0
68219,5183,7659494,0
68220,10699,7700063,0
68221,9942,7712138,0
68222,6331,7706393,0
68223,10581,7689230,0
68224,7180,7671576,1
68225,5149,7688881,0
68226,11435,7711171,0
68227,9953,7664028,0
68228,11331,7711226,0
68229,7956,7700531,0
68230,9737,7701089,0
68231,6188,78659807,0
68232,5196,78667116,0
68233,9265,7674805,0
68234,10006,7679236,0
68235,10012,78657112,0
68236,11261,7686392,0
68237,10648,7674776,0
68238,7236,7685898,0
68239,8537,7700635,0
68240,8272,7711165,0
68241,8668,7669602,0
68242,8567,7683866,0
68243,7026,7686461,0
68244,7845,7671699,0
68245,5908,7697720,0
68246,5690,7690281,0
68247,4898,7671621,0
68248,7157,7707356,0
68249,9850,7672887,0
68250,10728,7708096,1
68251,9288,7697056,0
68252,6188,7680388,0
68253,6604,7682782,0
68254,7855,78658158,0
68255,5908,7681159,0
68256,9112,7687036,0
68257,5166,7662838,0
68258,10628,7683889,0
68259,9246,78667917,0
68260,5872,7682824,0
68261,9284,78667506,0
68262,10581,7674389,0
68263,7288,7708189,0
68264,9996,7669153,0
68265,11165,7664743,0
68266,7895,7681716,0
68267,8272,7672274,0
68268,7851,7668381,0
68269,9911,7672093,0
68270,6551,7693545,0
68271,4905,7698107,0
68272,7232,7704341,0
68273,6493,78664457,0
68274,5858,7668741,0
68275,8685,7660011,0
68276,11143,7703575,0
68277,7187,7689801,0
68278,7929,7659502,0
68279,10628,7688751,0
68280,7855,7656870,0
68281,7770,7656116,0
68282,9297,7692600,0
68283,7216,7712059,0
68284,9337,7667730,0
68285,6407,7676994,0
68286,5184,7710018,0
68287,11321,78662817,0
68288,11463,7707033,0
68289,8541,7699206,0
68290,8674,78664371,0
68291,8592,7698687,0
68292,7845,78655225,0
68293,8591,7682213,0
68294,5231,78666278,0
68295,6337,7708249,0
68296,8666,7689673,0
68297,5223,7654349,0
68298,5223,7705314,0
68299,11437,7668554,0
68300,9085,7679195,0
68301,7919,7669522,0
68302,5902,7671310,0
68303,5162,7671751,0
68304,7052,7684042,0
68305,9029,7660979,0
68306,11436,7690164,0
68307,10761,7679497,0
68308,9992,7702446,0
68309,6642,7712314,0
68310,7929,7674472,0
68311,5209,78664281,0
68312,8537,7700910,0
68313,5012,78657907,0
68314,6538,7682238,0
68315,9117,7666870,0
68316,5662,78662876,0
68317,11359,7707089,0
68318,7666,78656521,0
68319,11226,7681830,0
68320,5205,7692848,0
68321,5493,7693274,0
68322,7804,7674758,0
68323,9850,7679319,0
68324,7963,7706802,0
68325,5830,7672932,0
68326,9903,7711489,0
68327,7871,7689837,0
68328,7939,78668163,0
68329,5853,7657265,0
68330,7209,7676438,0
68331,10561,7661042,0
68332,10696,7685476,0
68333,9855,7665227,0
68334,6605,7698983,0
68335,11429,7690863,0
68336,7917,7697007,0
68337,9911,7663198,0
68338,7247,78656996,0
68339,11399,7690083,0
68340,9737,7691474,0
68341,9328,7688468,0
68342,9272,7675082,0
68343,9850,78661246,0
68344,5178,7690579,0
68345,8553,7674857,0
68346,5056,78657076,0
68347,5662,7666803,0
68348,10991,7657919,0
68349,7288,7655596,0
68350,4789,7692008,0
68351,5628,7664015,0
68352,5662,7661201,0
68353,7144,7710790,0
68354,6985,7710554,0
68355,7851,7691478,0
68356,11444,7663847,0
68357,6632,7661112,0
68358,6632,78661360,0
68359,9841,7695531,0
68360,9854,7708124,0
68361,10567,7681947,0
68362,9272,78661851,0
68363,10754,78661200,0
68364,7187,7677479,0
68365,10026,7690526,0
68366,7815,7690102,0
68367,10704,7696673,0
68368,5908,7668634,0
68369,6985,7659571,0
68370,7088,7671633,0
68371,5502,78655988,0
68372,7749,7692145,0
68373,7961,7695048,0
68374,5853,7661325,0
68375,5087,7708336,0
68376,7919,78668717,0
68377,11408,7668044,0
68378,11388,78657324,0
68379,5805,78661309,0
68380,11457,78655736,0
68381,5087,7704634,0
68382,9964,7660756,0
68383,7963,7692171,0
68384,9874,7696422,0
68385,5069,7691199,0
68386,8594,7704095,0
68387,7208,78663617,0
68388,8471,7676741,0
68389,5749,7681027,0
68390,11344,7663647,0
68391,11450,7662954,0
68392,6618,7668776,0
68393,9165,78654722,0
68394,7876,7696933,0
68395,6568,78657652,0
68396,11418,7681592,0
68397,6560,78661583,0
68398,9553,78661108,0
68399,11444,7672220,0
68400,6624,7661435,0
68401,10436,7681232,0
68402,9600,7670027,0
68403,7913,7675560,0
68404,7157,7682527,0
68405,8697,7705842,0
68406,9850,7711404,0
68407,5012,7666695,0
68408,8286,7679870,0
68409,11408,7705999,0
68410,5192,7664886,0
68411,7851,7707330,0
68412,11204,7711898,0
68413,6221,7691299,0
68414,7845,7660818,0
68415,8275,7657223,0
68416,7254,7661050,0
68417,7180,7667817,1
68418,10046,7705647,0
68419,8632,7674277,0
68420,5215,7694092,0
68421,9737,7695913,0
68422,5794,7689974,1
68423,9197,78663139,0
68424,4930,7711767,0
68425,5902,7704264,0
68426,11460,7694790,0
68427,11392,78659002,0
68428,7290,7674952,0
68429,7097,7702923,0
68430,5905,7688641,0
68431,7238,7699410,0
68432,10428,7703588,0
68433,10332,7665655,0
68434,5215,7683406,0
68435,9950,7677126,0
68436,11465,7668613,0
68437,11268,7695059,0
68438,8218,7654792,0
68439,9803,7688798,0
68440,6561,78657324,0
68441,7151,7696425,0
68442,5116,78657612,0
68443,11261,7690281,0
68444,8635,78668071,0
68445,8537,78661954,0
68446,5850,7682584,0
68447,5908,7705949,0
68448,6471,7690127,0
68449,9229,7665845,0
68450,9265,7709763,0
68451,10539,7673967,0
68452,6513,7701793,0
68453,5087,7698756,0
68454,9744,7694552,0
68455,5032,7681091,0
68456,8658,7705950,0
68457,6492,78659696,0
68458,8668,78656765,0
68459,5149,7656967,0
68460,7805,7696560,0
68461,8272,7656955,0
68462,9265,78664548,0
68463,9895,78656929,0
68464,7289,78659139,0
68465,5888,78654700,0
68466,8703,7660220,0
68467,5774,7654940,0
68468,7538,7700588,0
68469,7952,78660953,0
68470,7206,7660564,0
68471,11402,7681481,0
68472,7966,7663619,0
68473,10762,7686234,0
68474,10537,7688956,0
68475,9887,78665175,0
68476,9950,7684874,0
68477,5202,7668632,0
68478,6438,7667530,0
68479,5873,7687135,0
68480,9190,78657578,0
68481,11353,7669714,0
68482,8558,7680626,0
68483,5708,7709750,0
68484,11433,7697159,0
68485,9173,7663732,0
68486,6470,78657437,0
68487,7254,7709408,0
68488,8230,7682081,0
68489,11294,7667715,0
68490,5872,7686845,0
68491,8322,7659741,0
68492,6411,78660410,0
68493,6548,7685786,0
68494,10766,78661537,0
68495,9327,7690035,0
68496,10639,7675063,0
68497,9600,7675643,0
68498,6188,7684638,0
68499,11330,7705138,0
68500,8521,7699790,0
68501,10632,78662300,0
68502,6489,7696752,0
68503,7889,7681618,0
68504,11331,7670096,0
68505,9348,7678784,0
68506,5913,7702900,0
68507,7913,7661338,0
68508,5898,7657019,0
68509,10025,78667310,0
68510,9841,7687756,0
68511,5187,7661004,0
68512,8537,7710876,0
68513,5632,7681790,0
68514,10036,7711846,0
68515,7913,7674211,0
68516,7919,78655301,0
68517,7894,7705396,0
68518,5810,7688853,0
68519,5662,7709990,0
68520,10632,7680300,0
68521,9284,7696902,0
68522,8584,78664490,0
68523,10708,78667489,0
68524,11350,78654411,0
68525,8668,7711955,0
68526,7187,7663281,0
68527,5087,7660746,0
68528,7929,7700014,0
68529,5770,7702962,0
68530,6577,7659825,0
68531,10026,7691894,0
68532,10428,7711993,0
68533,7549,7655651,0
68534,5855,7660766,0
68535,10539,7681943,0
68536,9813,7682005,0
68537,6551,7698560,0
68538,7138,7682948,0
68539,6561,7707153,0
68540,7144,7700014,0
68541,8687,7693411,0
68542,7768,7669614,0
68543,7201,7675729,0
68544,6188,7674281,0
68545,11165,7681926,0
68546,9953,7682821,0
68547,9183,7675737,0
68548,8519,7689824,0
68549,7206,7704628,0
68550,8578,7656575,0
68551,7902,7654675,0
68552,7845,7658147,0
68553,5087,78667821,0
68554,11170,7692054,0
68555,5250,78661206,0
68556,7977,7668707,0
68557,7840,7704321,0
68558,8703,7667255,0
68559,7929,7698260,0
68560,10369,7659617,0
68561,10539,7703331,0
68562,6642,7660813,0
68563,8703,7665567,0
68564,9309,7695499,0
68565,10735,78657073,0
68566,6602,7712354,0
68567,4936,7700986,0
68568,7238,78661009,0
68569,6221,7687959,0
68570,7820,7676844,0
68571,8408,7690671,0
68572,7972,78664602,0
68573,5158,7662208,0
68574,6608,7703924,0
68575,10761,7675938,0
68576,10532,7698272,0
68577,5741,78665623,0
68578,8272,7701198,0
68579,7953,7683818,0
68580,5870,7708576,0
68581,9985,7661081,0
68582,6632,7668310,0
68583,9151,7678502,0
68584,7952,7684261,0
68585,9332,7677903,0
68586,9935,7711730,0
68587,9981,7699585,0
68588,11362,7679780,0
68589,9737,7688658,0
68590,8584,7670814,0
68591,9942,7671079,0
68592,5908,7675582,0
68593,6608,7654772,0
68594,8675,7663278,0
68595,10703,78665432,0
68596,8481,7706563,0
68597,9264,78665229,0
68598,6188,7698117,0
68599,4910,7681165,0
68600,7151,7665526,0
68601,9284,78668359,0
68602,6527,7675179,0
68603,9935,7670227,0
68604,7931,7683217,0
68605,5935,78656119,0
68606,6521,7688736,0
68607,5773,7689114,0
68608,9600,7662279,0
68609,11290,7676708,0
68610,10628,7708190,0
68611,5760,7675070,0
68612,7883,7674630,0
68613,5867,7686582,0
68614,9908,7678143,0
68615,6420,7711749,0
68616,8592,7663183,0
68617,9284,7711968,0
68618,7279,7675742,0
68619,10025,7687190,0
68620,9942,78657374,0
68621,11388,78657933,0
68622,8268,7701815,0
68623,10539,7673282,0
68624,5632,7668557,0
68625,7846,7660473,0
68626,10494,7656941,0
68627,8218,7681061,0
68628,5906,7668554,0
68629,5122,7665425,0
68630,4879,7697082,0
68631,11423,7691150,0
68632,9953,7673865,0
68633,5191,7668089,0
68634,6584,78661252,0
68635,5942,78667984,0
68636,5410,7685096,0
68637,9850,7703280,0
68638,7614,7670681,0
68639,7144,7671976,0
68640,9897,7681830,0
68641,6442,7662631,0
68642,6609,7675140,0
68643,7151,7689106,0
68644,6394,7674660,0
68645,9968,7672358,0
68646,7275,7661038,0
68647,8218,7695602,0
68648,6414,7667637,0
68649,9993,7660462,0
68650,10428,7687360,0
68651,8322,78660219,0
68652,5174,7675170,0
68653,5248,7675848,0
68654,5207,78668285,0
68655,6552,7702863,0
68656,7220,7660862,0
68657,10567,7692453,0
68658,5224,7681844,0
68659,9190,7656902,0
68660,9911,7704654,0
68661,8481,7691859,0
68662,11230,7705190,0
68663,11397,7655152,0
68664,6188,7677948,0
68665,7856,7688161,0
68666,5210,7676837,0
68667,5202,7702294,0
68668,8341,78661776,0
68669,5224,7683384,0
68670,6414,78660270,0
68671,7784,7692175,0
68672,9940,7658910,0
68673,7220,7665425,0
68674,7913,78663129,0
68675,11359,78668147,0
68676,6590,7688529,0
68677,7076,7676989,0
68678,5186,7708084,0
68679,8527,78667903,0
68680,6221,78654917,0
68681,5788,7689826,0
68682,5880,7664117,0
68683,5236,78668134,0
68684,6440,7688144,0
68685,8567,7682970,0
68686,5529,7711239,0
68687,7957,7674944,0
68688,9112,7656517,0
68689,9882,7662584,0
68690,8594,7684202,0
68691,8603,7688379,0
68692,6188,78664922,0
68693,9253,7665586,0
68694,11454,78668720,0
68695,5183,7656350,0
68696,10714,7674179,0
68697,9334,7657400,0
68698,8617,7711746,0
68699,5925,7660777,0
68700,7187,7657955,0
68701,4936,7678634,0
68702,10025,7695588,0
68703,5935,7685436,0
68704,5740,78667592,0
68705,11413,7699348,0
68706,7973,7661912,0
68707,9082,7702859,0
68708,6414,7685820,0
68709,6469,7692540,0
68710,7236,7684291,0
68711,7855,7711215,0
68712,7953,78662306,0
68713,10751,7665793,0
68714,9284,78665569,0
68715,7799,78665162,0
68716,10759,7665379,0
68717,7216,7698983,0
68718,9737,78658797,0
68719,10494,7685904,0
68720,9311,7702892,0
68721,5875,7662224,0
68722,10642,7711470,0
68723,5900,7706262,0
68724,8503,7664463,0
68725,11402,7705950,0
68726,8567,78663569,0
68727,7895,7688730,0
68728,8549,7693053,0
68729,10637,78660183,0
68730,5215,7712313,0
68731,5175,7696673,0
68732,5908,7699342,0
68733,6471,78664347,0
68734,7830,7660523,0
68735,7278,7669729,0
68736,9935,7698112,0
68737,10610,7703898,0
68738,11330,7658383,0
68739,5886,7661398,0
68740,10008,7674430,0
68741,7713,7688802,0
68742,9112,7703597,0
68743,10723,7707383,0
68744,5246,7668345,0
68745,7055,7663802,0
68746,7055,7710979,0
68747,6188,7655866,0
68748,9341,7655348,0
68749,11285,7685642,0
68750,6985,7677022,0
68751,10543,7695922,0
68752,6643,7683476,0
68753,7276,78655692,0
68754,7237,7677728,0
68755,6608,78664568,0
68756,9336,7706394,0
68757,11435,78657345,0
68758,7288,7670584,0
68759,7238,7667988,0
68760,7903,7696963,0
68761,8537,7701121,0
68762,10758,78660323,0
68763,7797,7683562,0
68764,8272,7695125,0
68765,10708,7666165,0
68766,7288,7668324,0
68767,9807,78667349,0
68768,7845,7662204,0
68769,8699,78663030,0
68770,5858,7675426,0
68771,5214,7675327,0
68772,11282,7698651,0
68773,6520,7683566,0
68774,7269,7667593,0
68775,6429,7663336,0
68776,10656,7661598,0
68777,8632,7688978,0
68778,9228,7690803,0
68779,7830,7677425,0
68780,5137,7684756,0
68781,7871,7695798,0
68782,7250,7705311,0
68783,11408,7689760,0
68784,9935,7701223,0
68785,10013,7679938,0
68786,5225,7679766,0
68787,10029,7704755,0
68788,6627,7689943,0
68789,9231,7703054,0
68790,11257,78660209,0
68791,7733,78663595,1
68792,10727,7704681,0
68793,9744,7700484,0
68794,8663,7679381,0
68795,7119,7705517,0
68796,9229,7696507,0
68797,8584,7656777,0
68798,4905,78662634,0
68799,10384,7683861,0
68800,6985,7684202,0
68801,11261,7693206,0
68802,5657,7685670,0
68803,7549,7698638,0
68804,7891,7681621,0
68805,7249,7675254,0
68806,7849,7695302,0
68807,5788,7712137,0
68808,8616,7674557,0
68809,5632,7681814,0
68810,9197,7667158,0
68811,5749,78660447,0
68812,5087,7683377,0
68813,8275,7660647,0
68814,10631,7691162,0
68815,5148,7693536,0
68816,8640,7687749,0
68817,8527,7662967,0
68818,6438,78657095,0
68819,11465,7686876,0
68820,9942,7668241,0
68821,10696,7658846,0
68822,11150,7672970,0
68823,8557,7703689,0
68824,8527,7677133,0
68825,7965,7683211,0
68826,7953,7663664,0
68827,9858,7695804,0
68828,6606,78661168,0
68829,7882,7688695,0
68830,9933,7690231,0
68831,9895,7710609,0
68832,10641,7671621,0
68833,10454,7670142,0
68834,5908,7669489,0
68835,9272,7667291,0
68836,5776,78655635,0
68837,10043,7660846,0
68838,7216,7680985,0
68839,7151,7656651,0
68840,8692,7708893,0
68841,8366,78664383,0
68842,5410,7684137,0
68843,11114,7657588,0
68844,9284,7704784,0
68845,7233,78660873,0
68846,10008,7675267,0
68847,7794,7696618,0
68848,7238,7701788,0
68849,5662,7683566,0
68850,7917,7683305,0
68851,8600,7664435,0
68852,7858,7673804,0
68853,7597,7710026,0
68854,6602,7712075,0
68855,5825,7691028,0
68856,7852,7663240,0
68857,6569,7661120,0
68858,10740,7662816,0
68859,7929,7674588,0
68860,9600,78659461,0
68861,7117,7668548,0
68862,6397,7711625,0
68863,10418,78656547,0
68864,11444,7698141,0
68865,7859,7680101,0
68866,7232,7673919,0
68867,7563,7706394,0
68868,6538,7667636,0
68869,7978,7704887,0
68870,10754,7661375,0
68871,9296,7682864,0
68872,9600,7676052,0
68873,7115,7699252,0
68874,9112,7690945,0
68875,9221,78662980,0
68876,5087,7663537,0
68877,6525,7710375,0
68878,9935,7683082,0
68879,8366,7668499,0
68880,9981,7667879,0
68881,4990,78655871,0
68882,9334,7704493,0
68883,5880,7667975,0
68884,8569,7704717,0
68885,5186,7676428,0
68886,7142,7672883,0
68887,7832,7707822,0
68888,8272,7700850,0
68889,10634,7661926,0
68890,8272,7656945,0
68891,5229,7696105,0
68892,7114,7666803,0
68893,8551,78654887,0
68894,6611,7696944,0
68895,6414,78662841,0
68896,9841,7693110,0
68897,7220,7655645,0
68898,8527,7678120,0
68899,6594,78665353,0
68900,9192,7669179,0
68901,7869,7710609,0
68902,10721,7690648,0
68903,11256,7696394,0
68904,9117,7696425,0
68905,5914,7697237,0
68906,8594,7686484,0
68907,6438,78662079,0
68908,9056,7664343,0
68909,8527,7695882,0
68910,6561,78662633,0
68911,8594,7660810,0
68912,9336,7654385,0
68913,7136,7695084,0
68914,9987,7667521,0
68915,9961,7711488,0
68916,5150,78659681,0
68917,5805,78667599,0
68918,8668,7687135,0
68919,7026,78666869,0
68920,6569,7674304,0
68921,9296,7661155,0
68922,7220,7665354,0
68923,5243,7682579,0
68924,7288,7683760,0
68925,5141,78664603,0
68926,9844,7674713,0
68927,5799,78667718,0
68928,7894,7696878,0
68929,5165,78658802,0
68930,9183,7667989,0
68931,10631,7695004,0
68932,7898,7697402,0
68933,11405,78667932,0
68934,10691,7683269,0
68935,7216,7666593,0
68936,7913,7679310,0
68937,11341,78662291,0
68938,6538,7663533,0
68939,8268,78660193,0
68940,7269,7705412,0
68941,7733,78660109,1
68942,8588,7684867,0
68943,8496,7667456,0
68944,9242,7675305,0
68945,6544,7689719,0
68946,7252,78661139,0
68947,6510,7697889,0
68948,7944,7708719,0
68949,7922,7679524,0
68950,10436,7687258,0
68951,8518,78662320,0
68952,8603,7697210,0
68953,9296,78665923,0
68954,9600,78657405,0
68955,6638,7710179,0
68956,6490,7708641,0
68957,9737,7708018,0
68958,5180,7675497,0
68959,7142,7684275,0
68960,9316,7673310,1
68961,9850,7657033,0
68962,5632,7704211,0
68963,11369,7691199,0
68964,6331,7686700,0
68965,5195,7696321,0
68966,10757,7655906,0
68967,8578,78659732,0
68968,10699,7662968,0
68969,6188,78659549,0
68970,9924,7674836,0
68971,8686,7677096,0
68972,6560,7694574,0
68973,10699,7661339,0
68974,4789,7656917,0
68975,9255,7658968,0
68976,11450,7680619,0
68977,7814,7700114,0
68978,6435,78663042,1
68979,5087,7664313,0
68980,10013,7670316,0
68981,7211,7696958,0
68982,5752,78662432,0
68983,10548,7706429,0
68984,7216,7676919,0
68985,11355,7707330,0
68986,6638,7680572,0
68987,8584,7706244,0
68988,6411,7689982,0
68989,10727,78660919,0
68990,11385,7694280,0
68991,9717,7658844,0
68992,8632,7678616,0
68993,7965,7705429,0
68994,9288,7680441,0
68995,5767,7703583,0
68996,8576,7663058,1
68997,4936,7670441,0
68998,10369,7692259,0
68999,11336,7701266,0
69000,8627,7697193,0
69001,7811,7670621,0
69002,8518,78655010,0
69003,10654,7712257,0
69004,5919,7698975,0
69005,10025,7692831,0
69006,9803,7666735,0
69007,11338,7696556,0
69008,5861,7682850,0
69009,5529,7710327,0
69010,11385,7693390,0
69011,9283,7674694,0
69012,11330,7669366,0
69013,6432,7690116,0
69014,7638,7661472,0
69015,9850,7670304,0
69016,8668,78656243,0
69017,10025,7682575,0
69018,7630,7694552,0
69019,7279,78655608,0
69020,9347,7674634,0
69021,10539,78660723,0
69022,4946,7688307,0
69023,8349,7684669,0
69024,9242,78656231,0
69025,6188,7670662,0
69026,6312,7669177,0
69027,9112,7694692,0
69028,5914,78668251,0
69029,6492,78660595,0
69030,7919,7697665,0
69031,6461,7691922,0
69032,7799,7698983,0
69033,10762,7690293,0
69034,10043,7712332,0
69035,7908,7695059,0
69036,7975,78667895,0
69037,6413,7689615,0
69038,9220,7661042,0
69039,10461,78657764,0
69040,5215,7668179,0
69041,7895,7688396,0
69042,7894,7656450,0
69043,6638,7690071,0
69044,5662,7697035,0
69045,6602,7676373,0
69046,8553,7699771,0
69047,8666,7670792,0
69048,7220,7667843,0
69049,6646,7691456,0
69050,4966,7669966,0
69051,6536,7685187,0
69052,6512,7685717,0
69053,8341,7673715,0
69054,6438,7659771,0
69055,8567,7668892,0
69056,5224,7677073,0
69057,9112,7662984,0
69058,6552,7676420,0
69059,5923,7683461,0
69060,9112,7705396,0
69061,5250,7673731,0
69062,7055,7712347,0
69063,8268,7698309,0
69064,8617,78661806,0
69065,6552,7655766,0
69066,9112,7709958,0
69067,7187,7656863,0
69068,9190,78662465,0
69069,5146,7671122,0
69070,9205,78661142,0
69071,11376,78656057,0
69072,7790,78656929,0
69073,8322,78664233,0
69074,7968,78666513,0
69075,5907,7690671,0
69076,8519,7703754,0
69077,5254,7668632,0
69078,9935,7691427,0
69079,9855,7689186,0
69080,5853,7711565,0
69081,5229,7677729,0
69082,7894,7664587,0
69083,5135,7703423,0
69084,9192,7664136,0
69085,5908,7705060,0
69086,8663,7685736,0
69087,9258,7706886,0
69088,9860,7663052,0
69089,8640,78668377,0
69090,6281,7666086,0
69091,6985,7668256,0
69092,5155,78657562,0
69093,9850,78660470,0
69094,9335,78660865,0
69095,8607,7668106,0
69096,11338,7694372,0
69097,6538,7657422,0
69098,4936,7685456,0
69099,10047,7661471,0
69100,10028,7678097,0
69101,7193,78661425,0
69102,10632,7690606,0
69103,7919,78661469,0
69104,6331,7669180,0
69105,5173,7659940,0
69106,6484,7698980,0
69107,7232,7711793,0
69108,7055,7708160,0
69109,7916,7704406,0
69110,11350,7693439,0
69111,6638,7661056,0
69112,5844,7696539,0
69113,6331,7693538,0
69114,9225,7665633,0
69115,9108,7669714,0
69116,8632,7672864,0
69117,7908,78662617,0
69118,6490,7701913,0
69119,11282,7660691,0
69120,4789,7706965,0
69121,6188,7689303,0
69122,10344,7701586,0
69123,8527,7678962,0
69124,6637,7683064,0
69125,9841,78658710,0
69126,9112,78655779,0
69127,7990,7676254,0
69128,8272,7697843,0
69129,5220,7704618,0
69130,11365,7671428,0
69131,5698,7693080,0
69132,5908,7661005,0
69133,5846,7657011,0
69134,11408,78655727,0
69135,4789,78660719,0
69136,10428,7656033,0
69137,10484,7681732,0
69138,10634,78663125,0
69139,10406,7661183,0
69140,8633,7711171,0
69141,7849,7689595,0
69142,7961,7700716,0
69143,11310,7701904,0
69144,7913,7712429,0
69145,11415,78661575,0
69146,7900,7669275,0
69147,6647,7685645,0
69148,10406,78660098,0
69149,4937,7662202,0
69150,7090,7704035,0
69151,7222,7655999,0
69152,5908,7708070,0
69153,9935,7689302,0
69154,8561,7686711,0
69155,7903,7692612,0
69156,8537,7697926,0
69157,7900,7663136,0
69158,5715,7688237,0
69159,11412,78663383,0
69160,10327,7688211,0
69161,7220,7704281,0
69162,9284,7697468,0
69163,8594,78667937,0
69164,8341,7672311,0
69165,7881,78667764,0
69166,6521,7660929,0
69167,7187,7668509,0
69168,6520,7705747,0
69169,7861,7687149,0
69170,10701,78661426,0
69171,5788,7712498,0
69172,7206,7660835,0
69173,8530,7689317,0
69174,7959,7681382,0
69175,5166,7705256,0
69176,5804,78655349,0
69177,11329,7711556,0
69178,6188,7710080,0
69179,5236,78656567,0
69180,7840,7658115,0
69181,7115,7703054,0
69182,9724,7657466,0
69183,8537,7654897,0
69184,5128,7710200,0
69185,5783,7704181,0
69186,6638,7668341,0
69187,8230,78663332,0
69188,9981,7667891,0
69189,7262,7678602,0
69190,5908,7659339,0
69191,7089,7701130,0
69192,5908,7689960,0
69193,11388,7675170,0
69194,7916,78663695,0
69195,9244,7654471,0
69196,8506,7678205,0
69197,5783,7689428,0
69198,7866,7699628,0
69199,8569,7690017,0
69200,10428,7695272,0
69201,5166,7664796,0
69202,5055,7664308,0
69203,6642,7704547,0
69204,8594,7667949,0
69205,7935,7690871,0
69206,8622,7670567,0
